677,2000-06-29T01:50:34,90.75,1
681,2000-11-18T15:58:17,90.72,1
699,2000-05-24T03:06:54,98.11,1
726,2000-01-20T15:16:41,99.68,1
734,2000-09-21T07:38:25,97.62,1
736,2000-12-14T10:24:04,92.36,1
742,2000-03-23T22:29:33,99.11,1
752,2000-01-06T00:46:07,97.9,1
756,2000-08-23T08:56:13,90.24,1
780,2000-06-14T02:16:34,92.75,1
804,2000-08-03T23:13:46,90.07,1
805,2000-09-22T23:22:45,94.09,1
813,2000-04-01T09:55:07,97.84,1
819,2000-12-08T17:01:56,90.81,1
837,2000-10-23T21:52:30,93.18,1
840,2000-12-19T14:54:19,95.23,1
850,2000-04-06T13:36:44,94.16,1
854,2000-06-08T21:36:17,95.41,1
867,2000-09-13T14:26,93.03,1
868,2000-07-17T03:55:36,92.31,1
874,2000-08-17T21:30:48,97.02,1
902,2000-06-24T13:46:42,92.27,1
909,2000-09-11T08:18:17,99.3,1
915,2000-10-22T14:14:22,99.21,1
917,2000-10-21T22:18:21,99.84,1
925,2000-02-17T18:08:30,95.89,1
927,2000-06-21T02:58:31,94.99,1
934,2000-02-19T18:16:39,98.4,1
961,2000-11-28T09:52:41,92.32,1
972,2000-10-22T22:07:11,96.23,1
993,2000-03-29T23:05:32,92.54,1
998,2000-01-02T17:51:18,93.29,1
1012,2000-02-09T16:38:25,91.14,1
1027,2000-02-16T06:01:27,98.07,1
1033,2000-08-20T09:54:25,91.41,1
1058,2000-11-03T23:07:57,93.33,1
1063,2000-04-18T19:05:21,91.33,1
1066,2000-09-29T07:48:35,91.2,1
1080,2000-06-16T16:56:44,98.4,1
1085,2000-06-19T06:18:55,94.22,1
1090,2000-11-25T21:47:55,97.14,1
1095,2000-02-06T10:35:26,97.31,1
1096,2000-07-25T19:43:58,91.32,1
1108,2000-12-26T04:43:51,99.11,1
1119,2000-01-26T09:25:28,98.81,1
1123,2000-09-02T13:39:20,92.29,1
1146,2000-01-27T13:35:38,96.27,1
1166,2000-09-21T20:34:58,97.28,1
1172,2000-02-09T00:48:32,97.26,1
1180,2000-07-22T13:29:21,98.49,1
1182,2000-10-05T13:58:25,90.48,1
1193,2000-07-24T00:49:30,96.33,1
1195,2000-06-10T18:06:18,91.28,1
1208,2000-02-02T04:00:04,92.12,1
1209,2000-05-04T20:23:16,94.61,1
1217,2000-08-15T08:29:11,90.29,1
1233,2000-05-07T13:07:18,90.39,1
1237,2000-05-03T21:38:20,94.73,1
1240,2000-10-29T00:09:50,97.03,1
1241,2000-05-14T23:51:02,93.77,1
1249,2000-04-03T07:49:39,99.17,1
1250,2000-03-11T00:58:04,98.38,1
1256,2000-11-20T08:17:23,97.88,1
1261,2000-03-25T04:19:33,95.63,1
1269,2000-06-28T19:37:27,91.97,1
1273,2000-04-10T13:01:18,94.15,1
1278,2000-05-29T09:29:08,94.2,1
1309,2000-09-20T23:22:50,95.21,1
1315,2000-08-09T10:56:16,99.13,1
1318,2000-04-23T18:51:33,93.05,1
1322,2000-07-03T02:39:28,95.56,1
1327,2000-04-04T03:50:13,98.57,1
1340,2000-11-04T17:00:41,93.25,1
1349,2000-03-10T12:25:08,99.86,1
1354,2000-10-17T14:30:16,95.4,1
1386,2000-02-06T04:54:43,99.14,1
1392,2000-01-22T21:45:50,99.59,1
1416,2000-10-05T20:34:05,97.04,1
1428,2000-04-06T19:33:40,96.84,1
1431,2000-02-06T01:32:09,93.24,1
1443,2000-02-18T08:44:26,95.37,1
1444,2000-05-15T14:48:19,99.6,1
1455,2000-07-10T05:16:33,94.71,1
1456,2000-02-29T23:59:32,98.0,1
1458,2000-04-03T19:09:06,99.74,1
1464,2000-05-17T14:17:39,93.04,1
1475,2000-09-26T07:00:05,96.72,1
1524,2000-11-08T16:46:57,97.91,1
1554,2000-03-21T12:23:39,93.5,1
1569,2000-06-22T19:59:49,94.11,1
1573,2000-03-07T00:48:57,90.42,1
1580,2000-02-02T10:11:43,95.76,1
1584,2000-07-31T22:58:39,95.74,1
1590,2000-11-28T15:45:42,93.48,1
1607,2000-03-09T04:38:17,93.36,1
1613,2000-08-13T07:44:11,93.1,1
1625,2000-01-02T22:33:47,90.38,1
1632,2000-02-10T18:40:31,99.42,1
1637,2000-03-19T23:06:05,96.95,1
1639,2000-10-30T21:01:22,90.47,1
1647,2000-03-23T12:31:19,97.48,1
1674,2000-03-29T19:04:03,98.52,1
1682,2000-07-02T04:34:47,96.41,1
1688,2000-10-20T10:51:53,99.25,1
1701,2000-02-06T13:05:14,97.88,1
1707,2000-12-13T13:28:30,94.53,1
1724,2000-12-12T12:34:01,93.52,1
1726,2000-03-10T06:45:24,94.42,1
1727,2000-02-25T10:20:44,92.63,1
1744,2000-01-10T10:01:29,98.66,1
1784,2000-11-12T12:48:16,90.85,1
1785,2000-12-09T12:34:52,97.98,1
1796,2000-10-26T08:14:18,94.85,1
1830,2000-02-15T02:40:24,98.19,1
1834,2000-11-25T23:43:02,93.56,1
1855,2000-01-15T17:55:19,94.2,1
1858,2000-06-16T19:31:25,92.93,1
1904,2000-11-08T08:02:15,90.7,1
1919,2000-06-08T10:37:39,94.87,1
1927,2000-06-14T23:16:23,90.44,1
1930,2000-01-05T00:10:13,99.6,1
1933,2000-07-17T05:06:47,97.2,1
1954,2000-08-08T18:37,94.45,1
1956,2000-10-23T08:38:21,93.74,1
1970,2000-04-26T03:18:25,99.07,1
1978,2000-11-26T18:20:56,91.07,1
1984,2000-08-20T00:28:02,97.58,1
1985,2000-12-21T00:19:48,93.51,1
1986,2000-10-03T17:04:07,98.46,1
1997,2000-01-28T17:46:12,90.05,1
2018,2000-09-21T11:56:44,97.42,1
2020,2000-09-21T19:26,93.68,1
2024,2000-01-25T07:02:11,95.05,1
2025,2000-07-20T23:12:07,91.46,1
2039,2000-11-17T20:52:45,96.93,1
2083,2000-03-14T16:45:22,97.4,1
2096,2000-10-25T17:08:17,92.61,1
2119,2000-07-20T07:34:43,97.17,1
2124,2000-06-30T19:39:37,98.01,1
2126,2000-03-27T03:16:59,90.67,1
2134,2000-06-27T11:45:30,97.97,1
2142,2000-09-01T16:02:08,97.65,1
2152,2000-05-07T04:24:13,92.1,1
2187,2000-02-28T22:45:49,99.89,1
2194,2000-08-09T16:44:23,95.73,1
2195,2000-12-18T02:35:13,95.1,1
2198,2000-03-20T08:36:40,92.76,1
2207,2000-08-14T03:22:39,90.1,1
2209,2000-09-16T00:48:07,95.83,1
2213,2000-02-22T22:02:54,93.24,1
2217,2000-09-15T06:08,95.04,1
2222,2000-09-13T10:23:12,93.65,1
2225,2000-04-12T05:06:53,94.65,1
2235,2000-05-13T18:49:24,92.89,1
2236,2000-07-17T23:23:56,93.85,1
2243,2000-02-15T22:42:21,96.78,1
2245,2000-08-21T17:13:35,98.59,1
2250,2000-07-13T15:57:26,93.59,1
2253,2000-11-17T11:52:06,98.68,1
2263,2000-04-07T10:53:20,91.34,1
2275,2000-09-16T19:36:47,98.1,1
2276,2000-10-08T01:53:48,90.68,1
2282,2000-08-02T15:05:49,91.15,1
2295,2000-07-24T10:20,93.35,1
2313,2000-06-11T04:15:10,96.94,1
2315,2000-10-11T09:37:21,90.17,1
2325,2000-11-09T09:59:04,93.74,1
2335,2000-07-28T22:05:50,93.15,1
2340,2000-11-17T00:45:18,92.94,1
2345,2000-12-01T09:10:46,93.41,1
2348,2000-09-16T03:39:14,93.99,1
2368,2000-08-14T04:38:08,95.67,1
2377,2000-05-08T15:41:43,99.38,1
2390,2000-07-14T13:38:38,99.95,1
2391,2000-05-22T12:13:19,95.32,1
2395,2000-06-30T09:03:48,99.13,1
2400,2000-11-09T21:18:49,92.49,1
2429,2000-02-17T14:32:44,94.26,1
2433,2000-12-07T09:00:25,97.74,1
2445,2000-01-22T11:39:24,91.89,1
2457,2000-12-12T19:51:25,92.46,1
2462,2000-03-25T12:43:06,94.11,1
2464,2000-02-17T10:04:42,95.09,1
2465,2000-05-13T09:20:21,97.38,1
2466,2000-10-09T05:44:44,94.42,1
2477,2000-01-21T20:19:06,98.05,1
2485,2000-07-07T11:39:12,98.35,1
2499,2000-09-26T06:35:47,94.05,1
2524,2000-05-31T07:50:15,91.6,1
2525,2000-05-02T19:15:27,93.38,1
2531,2000-06-24T04:20:40,99.05,1
2535,2000-09-20T05:08:40,96.33,1
2546,2000-07-21T21:55:49,98.64,1
2551,2000-12-20T03:02:48,98.23,1
2556,2000-11-30T21:49:35,98.54,1
2557,2000-03-04T20:18:10,91.77,1
2580,2000-11-24T15:48:25,94.21,1
2583,2000-06-06T03:56:21,95.04,1
2599,2000-07-05T19:08:55,96.36,1
2608,2000-09-04T18:47:29,98.44,1
2611,2000-09-12T14:30:23,98.56,1
2617,2000-07-05T22:49:54,97.13,1
2651,2000-06-20T09:14:23,95.31,1
2652,2000-05-10T08:43:06,92.6,1
2654,2000-05-28T12:57:49,98.4,1
2663,2000-07-03T10:51:09,96.42,1
2671,2000-05-19T09:59:58,99.5,1
2676,2000-04-19T21:40:53,94.49,1
2687,2000-01-31T00:56:37,93.37,1
2690,2000-06-16T20:18:48,92.48,1
2700,2000-12-30T17:11:19,91.9,1
2714,2000-08-12T12:05:47,91.08,1
2724,2000-08-24T01:23:16,91.22,1
2732,2000-09-17T20:49:13,96.57,1
2751,2000-02-17T14:30:08,94.38,1
2757,2000-02-02T09:53:39,95.79,1
2762,2000-01-09T05:42:44,90.54,1
2764,2000-07-14T11:25:34,92.82,1
2781,2000-02-11T18:25:32,99.17,1
2785,2000-10-13T17:35:30,99.12,1
2788,2000-09-20T02:23:50,99.17,1
2796,2000-06-04T23:50:03,91.98,1
2799,2000-08-27T13:18:36,95.45,1
2809,2000-04-15T15:12:09,95.59,1
2816,2000-08-04T02:02:50,94.25,1
2825,2000-06-22T08:32:22,94.27,1
2863,2000-02-29T13:20:03,90.33,1
2865,2000-01-18T19:01:04,96.51,1
2873,2000-02-16T19:22:28,93.31,1
2876,2000-01-28T18:32:54,99.26,1
2882,2000-02-01T20:25:42,93.04,1
2915,2000-04-23T11:41:19,97.77,1
2918,2000-05-16T01:53:03,97.89,1
2919,2000-10-10T11:11:37,94.58,1
2923,2000-02-28T15:04:05,92.87,1
2927,2000-03-11T23:18:06,92.03,1
2933,2000-05-16T11:17:46,96.56,1
2937,2000-04-19T13:47:45,92.01,1
2945,2000-06-28T08:17:31,98.23,1
2959,2000-12-30T08:47:24,99.86,1
2960,2000-12-30T14:14:54,99.79,1
2961,2000-12-28T14:36:42,97.29,1
2973,2000-07-27T01:56:59,98.92,1
2976,2000-09-02T08:38:13,91.33,1
2978,2000-05-26T09:00:30,97.4,1
2986,2000-10-20T21:32:50,98.85,1
2989,2000-11-24T11:57:06,97.21,1
2999,2000-12-23T04:28:06,91.05,1
3003,2000-04-06T13:48,99.89,1
3015,2000-06-17T22:06:07,92.68,1
3054,2000-06-30T03:06:19,96.99,1
3063,2000-12-15T04:23:57,93.69,1
3093,2000-01-15T23:03:30,94.53,1
3095,2000-02-08T20:06:10,98.07,1
3096,2000-08-01T08:14:24,98.0,1
3100,2000-02-09T21:56:24,96.66,1
3116,2000-04-22T22:42:19,93.79,1
3117,2000-10-04T23:18:05,99.36,1
3137,2000-11-03T15:01:01,92.55,1
3157,2000-06-10T12:05:11,90.04,1
3161,2000-09-17T00:03:51,94.5,1
3171,2000-08-25T00:29:26,92.86,1
3179,2000-04-18T09:37:15,97.28,1
3180,2000-12-21T07:58:16,94.86,1
3184,2000-10-26T11:36:51,95.8,1
3192,2000-12-27T22:58:26,90.34,1
3196,2000-01-26T07:33:32,98.7,1
3198,2000-03-12T10:09:50,95.13,1
3199,2000-03-03T02:36:26,99.62,1
3201,2000-05-31T07:45:52,97.63,1
3207,2000-05-24T16:56:22,91.72,1
3227,2000-01-07T19:35:01,90.21,1
3255,2000-04-14T15:49:46,93.2,1
3269,2000-04-13T15:36:54,92.56,1
3292,2000-01-19T10:25:21,99.87,1
3295,2000-11-06T11:41:37,95.42,1
3299,2000-12-06T20:22:05,93.02,1
3311,2000-01-16T23:26:34,97.04,1
3316,2000-07-25T17:54:59,92.5,1
3318,2000-06-30T04:57:09,91.72,1
3329,2000-07-12T13:24:51,92.18,1
3331,2000-07-30T06:44:44,91.33,1
3335,2000-12-21T06:33:47,90.01,1
3338,2000-01-24T01:14:30,97.61,1
3345,2000-01-15T18:48:29,93.28,1
3346,2000-07-17T04:02:02,91.57,1
3360,2000-01-01T04:44:12,90.5,1
3361,2000-07-10T06:19:31,90.44,1
3373,2000-12-05T16:33:11,94.65,1
3375,2000-07-01T07:27:02,90.39,1
3383,2000-03-25T00:39:15,92.91,1
3384,2000-12-14T15:50:58,98.84,1
3397,2000-01-11T06:57:55,99.63,1
3416,2000-05-04T15:02:32,99.51,1
3439,2000-11-18T08:07:51,99.48,1
3456,2000-02-11T14:20:54,95.63,1
3462,2000-02-13T09:05:40,98.51,1
3474,2000-07-27T09:39:47,96.21,1
3480,2000-03-30T17:58:29,94.0,1
3481,2000-12-17T10:19:44,99.35,1
3483,2000-11-04T22:12:08,98.04,1
3490,2000-05-25T09:30:45,97.73,1
3532,2000-11-13T13:44:58,92.08,1
3551,2000-03-02T03:50:23,97.28,1
3569,2000-10-19T01:23:15,97.14,1
3573,2000-01-20T17:40:58,90.42,1
3585,2000-06-23T12:41:49,92.53,1
3601,2000-06-08T06:16:44,99.56,1
3615,2000-03-04T16:29:56,94.85,1
3625,2000-04-19T05:55:05,96.42,1
3643,2000-07-31T09:22:27,94.1,1
3644,2000-12-16T08:34:55,97.58,1
3649,2000-02-01T12:01:14,99.77,1
3659,2000-08-02T20:28:55,92.02,1
3698,2000-12-15T00:42:27,99.08,1
3706,2000-01-08T09:48:36,92.6,1
3708,2000-08-21T13:28:24,98.98,1
3725,2000-04-21T16:34:52,92.56,1
3735,2000-02-05T20:38:34,92.83,1
3736,2000-05-06T16:04:28,94.98,1
3741,2000-05-30T13:11:49,90.39,1
3746,2000-09-11T23:33:10,95.54,1
3754,2000-07-25T03:53:48,98.86,1
3770,2000-11-28T15:03:05,96.41,1
3773,2000-10-07T06:28:35,96.81,1
3781,2000-01-13T11:08:44,98.28,1
3785,2000-04-06T12:33:34,92.28,1
3792,2000-06-22T04:45:43,92.44,1
3798,2000-03-17T22:08:43,95.26,1
3803,2000-09-24T18:20:59,97.26,1
3810,2000-02-09T16:39:10,91.07,1
3836,2000-06-28T03:07:26,99.92,1
3843,2000-04-24T19:18:58,91.83,1
3845,2000-06-25T15:16:20,96.23,1
3846,2000-05-11T09:13:28,91.24,1
3850,2000-04-21T03:19:53,90.58,1
3867,2000-03-28T10:06:20,90.16,1
3870,2000-02-07T03:22:42,91.15,1
3873,2000-06-30T09:37,99.76,1
3877,2000-06-24T12:01:18,99.54,1
3890,2000-05-26T07:51:33,96.75,1
3893,2000-02-04T20:17:10,98.46,1
3898,2000-02-12T10:28:23,91.33,1
3908,2000-04-15T04:54:34,95.24,1
3913,2000-05-26T07:41:20,98.8,1
3918,2000-07-09T12:12:29,99.38,1
3941,2000-04-24T23:23:53,96.99,1
3943,2000-05-10T08:49:36,94.24,1
3960,2000-07-15T14:07:30,92.8,1
3965,2000-06-24T23:11:54,90.9,1
3970,2000-12-08T19:40:12,93.07,1
3972,2000-06-06T01:41:27,98.83,1
3975,2000-07-22T06:22:51,95.79,1
3995,2000-09-04T20:50:13,91.09,1
4007,2000-08-12T04:40:59,94.17,1
4021,2000-02-11T12:48:30,90.92,1
4026,2000-04-21T11:04:05,93.95,1
4036,2000-04-19T18:14:45,98.3,1
4046,2000-04-09T14:07:27,99.25,1
4066,2000-08-09T16:25:34,97.25,1
4077,2000-11-09T02:09:31,96.85,1
4103,2000-02-13T19:13:04,94.37,1
4104,2000-05-10T22:29:46,96.21,1
4125,2000-01-18T05:04:30,93.71,1
4126,2000-07-17T17:00:24,91.02,1
4133,2000-04-25T16:27:53,98.49,1
4134,2000-12-21T13:15:27,91.53,1
4164,2000-01-27T13:20:23,93.15,1
4170,2000-04-23T12:02:39,99.99,1
4175,2000-06-23T16:38:38,96.91,1
4208,2000-08-14T07:39:42,92.98,1
4246,2000-09-10T17:51:20,97.02,1
4247,2000-10-06T12:06:46,91.77,1
4263,2000-09-05T23:05:49,90.01,1
4269,2000-01-30T23:45:51,95.14,1
4278,2000-11-15T17:45:35,93.33,1
4300,2000-01-15T07:51:24,97.85,1
4301,2000-10-09T23:12:30,94.02,1
4310,2000-12-27T09:04:19,93.11,1
4314,2000-09-07T15:38:12,95.16,1
4324,2000-09-21T21:11:58,93.31,1
4334,2000-07-06T20:15:55,94.38,1
4341,2000-03-06T18:50:16,99.45,1
4355,2000-01-15T18:47:06,90.12,1
4361,2000-09-03T05:29,97.02,1
4367,2000-01-16T18:17:10,90.03,1
4369,2000-09-05T17:54:49,92.84,1
4372,2000-11-27T14:34:20,99.07,1
4375,2000-12-20T02:55:43,98.19,1
4392,2000-11-14T03:54:21,91.31,1
4396,2000-04-14T11:02:10,99.29,1
4410,2000-02-21T03:51:40,94.02,1
4441,2000-05-21T04:34:43,93.77,1
4447,2000-02-06T14:37:02,96.03,1
4466,2000-05-24T16:10:44,94.88,1
4467,2000-07-21T16:47:06,92.97,1
4486,2000-02-19T00:09:16,99.65,1
4487,2000-07-30T16:48:07,91.0,1
4489,2000-03-06T19:57:36,93.42,1
4495,2000-09-20T21:37:01,92.29,1
4519,2000-09-17T05:16:45,92.9,1
4532,2000-08-12T00:39:45,93.73,1
4542,2000-08-14T15:18:09,92.15,1
4543,2000-09-28T22:48:59,96.03,1
4544,2000-07-25T22:47:36,95.33,1
4549,2000-08-12T09:27:10,98.67,1
4552,2000-05-29T21:18:27,90.17,1
4568,2000-11-07T03:53:11,90.4,1
4579,2000-04-10T23:38:25,90.02,1
4582,2000-01-01T21:53:53,93.26,1
4592,2000-06-30T13:50:19,97.79,1
4600,2000-12-24T18:51:42,90.16,1
4612,2000-06-17T18:19:30,92.16,1
4631,2000-05-15T01:08:11,97.68,1
4632,2000-10-09T16:06:16,94.13,1
4638,2000-01-20T16:24,90.62,1
4664,2000-11-02T16:22:11,91.61,1
4673,2000-06-27T19:45:12,92.04,1
4674,2000-02-18T09:53:59,90.14,1
4676,2000-11-20T22:53:54,91.94,1
4684,2000-06-05T07:59:49,96.2,1
4690,2000-06-06T13:15:49,91.54,1
4700,2000-12-10T23:33:38,91.0,1
4703,2000-02-07T00:20:39,90.01,1
4717,2000-07-14T11:08:39,96.83,1
4722,2000-11-29T13:26:52,97.17,1
4727,2000-09-10T13:23:26,92.34,1
4735,2000-08-14T18:36:45,90.75,1
4742,2000-01-14T09:27:28,93.89,1
4745,2000-07-12T10:41:52,93.02,1
4768,2000-07-30T13:34:35,97.32,1
4779,2000-01-30T22:39:07,97.36,1
4783,2000-07-24T19:55:28,94.67,1
4788,2000-06-01T01:37:41,94.28,1
4790,2000-01-29T21:32:03,91.15,1
4794,2000-08-10T19:41:45,91.51,1
4795,2000-09-28T16:56:09,97.62,1
4799,2000-08-22T08:41:16,99.49,1
4801,2000-02-24T14:54:43,97.01,1
4805,2000-05-21T23:06:23,90.03,1
4806,2000-05-02T09:28:17,97.51,1
4814,2000-04-13T11:24:37,97.4,1
4821,2000-09-20T17:47:22,99.8,1
4839,2000-08-19T14:05:59,90.28,1
4860,2000-06-27T02:41:50,90.78,1
4931,2000-04-16T10:02:02,97.36,1
4936,2000-08-08T12:31:59,95.52,1
4937,2000-12-17T19:38:03,95.33,1
4947,2000-06-10T20:41:39,97.96,1
4948,2000-07-26T10:09:12,90.19,1
4950,2000-03-07T23:23:15,95.77,1
4982,2000-06-05T20:26:24,90.53,1
4986,2000-07-31T19:25:05,94.38,1
5005,2000-11-15T20:47:45,97.09,1
5008,2000-08-10T01:30:09,95.27,1
5025,2000-01-29T06:37:58,92.94,1
5028,2000-11-05T11:43:54,99.09,1
5055,2000-09-27T23:26:29,99.41,1
5064,2000-08-10T09:11:05,97.29,1
5093,2000-11-21T19:03:36,91.18,1
5102,2000-04-13T00:54:42,91.95,1
5103,2000-10-01T01:28:37,99.53,1
5118,2000-11-15T06:53:16,93.64,1
5140,2000-01-14T19:57:20,97.47,1
5142,2000-02-08T22:15:40,90.01,1
5155,2000-10-29T13:26:55,90.83,1
5161,2000-01-15T16:59:42,90.72,1
5168,2000-01-08T13:12,96.87,1
5176,2000-09-14T04:47:23,97.55,1
5185,2000-04-29T02:52:22,98.64,1
5203,2000-12-14T14:09:31,92.84,1
5212,2000-07-28T08:35:33,91.96,1
5222,2000-08-08T03:15:18,90.13,1
5228,2000-04-10T19:41:55,97.64,1
5238,2000-04-24T15:44:52,97.4,1
5245,2000-09-13T05:49:40,91.02,1
5248,2000-09-24T01:57:11,95.96,1
5250,2000-11-14T03:44:37,94.95,1
5252,2000-09-05T00:58:43,95.05,1
5270,2000-07-14T16:37:24,91.15,1
5286,2000-03-17T06:29:15,98.16,1
5288,2000-06-19T20:24:56,95.25,1
5289,2000-05-10T20:15:32,93.45,1
5294,2000-02-16T07:46:26,95.92,1
5306,2000-09-10T23:43:40,90.18,1
5312,2000-11-30T00:59:33,91.62,1
5314,2000-08-22T02:07:39,91.73,1
5351,2000-02-17T18:57:18,91.39,1
5359,2000-12-26T13:39:05,92.28,1
5361,2000-06-21T11:43:16,90.77,1
5365,2000-04-06T02:31:51,96.82,1
5367,2000-08-09T02:59:29,97.28,1
5373,2000-07-23T21:42:31,95.79,1
5385,2000-10-27T16:37:52,92.07,1
5386,2000-02-18T10:08:08,90.06,1
5394,2000-11-02T05:11:02,99.85,1
5404,2000-10-17T17:51:08,92.0,1
5412,2000-08-26T21:33:12,97.33,1
5417,2000-06-05T17:44:15,90.47,1
5430,2000-12-28T23:07:05,93.84,1
5435,2000-03-31T08:51:44,92.16,1
5451,2000-10-20T12:53:45,97.75,1
5466,2000-05-05T16:29:15,93.14,1
5472,2000-06-30T19:56:59,91.82,1
5490,2000-01-20T08:43:19,94.58,1
5530,2000-05-24T01:54:09,96.95,1
5545,2000-01-09T00:43:22,97.75,1
5549,2000-12-27T14:38:31,93.34,1
5556,2000-09-10T02:50:05,99.91,1
5559,2000-08-07T03:46:04,97.26,1
5575,2000-02-13T00:39:42,95.07,1
5584,2000-10-13T14:47:40,90.06,1
5587,2000-09-28T07:25:27,93.69,1
5599,2000-11-16T04:21:13,97.52,1
5602,2000-02-12T01:24:32,95.02,1
5621,2000-06-01T18:19:04,98.75,1
5624,2000-07-24T09:46:21,92.49,1
5625,2000-12-07T22:53:55,90.89,1
5626,2000-09-25T02:07:36,94.51,1
5634,2000-10-30T23:42:18,92.73,1
5635,2000-02-20T11:14:44,90.9,1
5636,2000-02-17T15:19:28,92.51,1
5667,2000-06-21T06:48:19,97.06,1
5695,2000-05-28T00:00:42,94.68,1
5700,2000-01-05T03:24:41,90.26,1
5702,2000-01-03T02:40:15,96.22,1
5704,2000-01-13T18:50:43,92.44,1
5710,2000-09-04T23:24:04,90.52,1
5714,2000-09-19T01:44:08,91.01,1
5722,2000-10-17T13:14:02,95.98,1
5733,2000-09-08T00:51:44,98.22,1
5747,2000-08-09T16:34:58,93.29,1
5755,2000-11-20T14:55:04,97.23,1
5764,2000-07-19T08:53:39,92.47,1
5776,2000-01-15T16:48:48,92.29,1
5781,2000-02-18T06:32:55,94.46,1
5799,2000-04-22T19:23:18,97.4,1
5802,2000-03-06T16:42:10,93.86,1
5803,2000-02-26T01:22:28,95.15,1
5821,2000-04-24T16:23:30,98.75,1
5828,2000-11-02T20:22:15,91.68,1
5835,2000-01-19T05:40:13,90.74,1
5837,2000-11-30T19:43:50,93.79,1
5854,2000-02-01T14:38:17,96.8,1
5855,2000-07-30T20:26:44,99.76,1
5863,2000-05-23T04:56:43,94.71,1
5864,2000-07-23T01:34:28,95.35,1
5872,2000-09-12T14:43:37,95.51,1
5891,2000-12-24T23:48:17,92.72,1
5893,2000-03-05T01:50:40,93.79,1
5904,2000-12-09T11:20:32,92.59,1
5912,2000-05-03T10:19:14,98.84,1
5914,2000-08-03T21:24:51,93.15,1
5933,2000-08-02T21:37:52,93.48,1
5957,2000-11-25T03:54:37,99.87,1
5960,2000-04-13T06:26:26,99.28,1
5964,2000-07-07T03:15:57,96.6,1
5976,2000-01-11T13:05:11,90.83,1
5980,2000-06-16T03:47:07,94.64,1
5981,2000-05-10T18:47:17,95.19,1
5988,2000-01-19T06:58:33,97.61,1
5990,2000-06-06T00:13:50,97.73,1
